"STATION","STATIONNAME","DATE","EVAP","PRCP","TOBS","AWND",,,
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130315","0","122","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130316","0","139","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130317","0","178","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130318","0","167","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130319","0","94","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130320","0","83","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130321","0","128","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130322","0","172","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130323","0","78","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130324","0","33","36","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130325","0","-6","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130326","0","0","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130327","0","56","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130328","0","106","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130329","0","150","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130330","0","122","188","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130331","0","172","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130401","0","106","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130402","0","189","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130403","0","94","196","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130404","0","56","124","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130405","0","44","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130406","0","122","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130407","0","167","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130408","0","167","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130409","0","206","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130410","0","61","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130411","0","44","43","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130412","0","0","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130413","0","122","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130414","0","139","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130415","0","200","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130416","0","211","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130417","0","222","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130418","0","83","259","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130419","0","39","30","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130420","0","72","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130421","0","100","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130422","0","128","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130423","0","117","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130424","0","28","15","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130425","0","139","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130426","0","156","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130427","0","194","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130428","0","122","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130429","0","156","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130430","0","156","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130501","0","189","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130502","0","100","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130503","0","39","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130504","0","50","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130505","0","78","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130506","0","100","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130507","0","133","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130508","0","183","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130509","0","200","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130510","0","183","99","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130511","0","161","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130512","0","139","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130513","0","144","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130514","0","156","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130515","0","211","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130516","0","172","216","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130517","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130518","0","222","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130519","0","211","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130520","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130521","0","239","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130522","0","133","145","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130523","0","222","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130524","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130525","0","194","51","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130526","0","222","30","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130527","0","211","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130528","0","222","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130529","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130530","0","233","132","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130531","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130601","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130602","0","194","13","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130603","0","178","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130604","0","217","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130605","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130606","0","200","97","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130607","0","178","48","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130608","0","194","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130609","0","194","135","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130610","0","211","79","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130611","0","233","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130612","0","233","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130613","0","233","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130614","0","239","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130615","0","239","3","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130616","0","239","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130617","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130618","0","211","391","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130619","0","217","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130620","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130621","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130622","0","233","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130623","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130624","0","239","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130625","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130627","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130628","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130629","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130630","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130701","0","206","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130702","0","189","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130703","0","183","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130704","0","211","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130705","0","217","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130706","0","239","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130707","0","239","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130708","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130709","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130710","0","267","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130711","0","267","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130712","0","244","5","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130713","0","267","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130714","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130715","0","194","122","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130716","0","217","165","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130717","0","222","64","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130718","0","217","10","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130719","0","233","13","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130720","0","233","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130721","0","228","86","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130722","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130723","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130724","0","267","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130725","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130726","0","261","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130727","0","228","41","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130728","0","206","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130729","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130730","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130731","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130801","0","272","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130802","0","267","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130803","0","261","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130804","0","261","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130805","0","267","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130806","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130807","0","261","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130808","0","261","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130809","0","267","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130810","0","250","3","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130811","0","261","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130812","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130813","0","272","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130814","0","233","102","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130815","0","217","472","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130816","0","206","5","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130817","0","194","13","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130818","0","211","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130819","0","222","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130820","0","217","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130821","0","233","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130822","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130823","0","261","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130824","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130825","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130826","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130827","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130828","0","222","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130829","0","239","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130830","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130831","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130901","0","267","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130902","0","250","10","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130903","0","244","25","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130904","0","233","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130905","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130906","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130907","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130908","0","222","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130909","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130910","0","239","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130911","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130912","0","228","5","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130913","0","239","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130914","0","244","5","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130915","0","239","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130916","0","250","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130917","0","261","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130918","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130919","0","256","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130920","0","222","457","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130921","0","167","76","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130922","0","139","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130923","0","156","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130924","0","183","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130925","0","150","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130926","0","217","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130927","0","222","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130928","0","244","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130929","0","172","152","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20130930","0","150","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131001","0","189","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131002","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131003","0","233","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131004","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131005","0","228","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131006","0","94","51","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131007","0","100","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131008","0","106","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131009","0","144","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131010","0","172","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131011","0","206","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131012","0","233","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131013","0","200","38","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131014","0","200","81","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131015","0","217","61","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131016","0","111","305","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131017","0","83","3","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131018","0","117","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131019","0","56","5","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131020","0","61","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131021","0","133","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131022","0","61","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131023","0","94","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131024","0","167","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131025","0","106","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131026","0","139","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131027","0","150","216","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131028","0","156","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131029","0","200","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131030","0","206","13","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131031","0","206","10","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131101","0","106","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131102","0","106","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131103","0","78","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131104","0","122","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131105","0","161","231","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131106","0","106","79","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131107","0","33","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131108","0","50","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131109","0","128","5","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131110","0","122","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131111","0","72","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131112","0","83","0","0"
"GHCND:USC00410337","ARLINGTON SIX FLAGS TX US","20131113","0","-6","0","0"
